pv,wind,hydro,geothermal,demand_el,demand_cooking,demand_heat,demand_transport,demand_aviation,biomass_usage,fuel_oil_usage
0.0,0.005,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.003,0.9,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.002,0.9,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.003,0.9,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.003,0.9,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.005,0.9,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.006,0.9,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.006,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.005,0.9,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.007,0.9,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.01,0.9,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.009,0.9,1,0.722222222,0.0,1,0.25,1,1,1
0.147,0.006,0.9,1,0.722222222,0.0,1,0.19,1,1,1
0.38,0.005,0.9,1,0.666666667,0.0,1,0.15,1,1,1
0.545,0.0,0.9,1,0.777777778,1.0,1,0.14,1,1,1
0.645,0.0,0.89,1,0.277777778,0.5,1,0.07,1,1,1
0.703,0.0,0.89,1,0.111111111,0.0,1,0.19,1,1,1
0.71,0.0,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.617,0.001,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.512,0.004,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.378,0.012,0.89,1,0.277777778,0.0,1,0.29,1,1,1
0.196,0.022,0.89,1,0.138888889,0.025,1,0.35,1,1,1
0.077,0.024,0.88,1,0.111111111,0.025,1,0.35,1,1,1
0.002,0.024,0.88,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.033,0.88,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.039,0.88,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.039,0.88,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.031,0.88,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.02,0.87,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.013,0.87,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.009,0.87,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.008,0.87,1,1.0,0.0,1,1.0,1,1,1
0.0,0.008,0.87,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.009,0.87,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.011,0.87,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.019,0.86,1,0.722222222,0.0,1,0.25,1,1,1
0.093,0.026,0.86,1,0.722222222,0.0,1,0.19,1,1,1
0.315,0.019,0.86,1,0.666666667,0.0,1,0.15,1,1,1
0.506,0.027,0.86,1,0.777777778,1.0,1,0.14,1,1,1
0.618,0.029,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.686,0.029,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.636,0.033,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.519,0.04,0.85,1,0.277777778,0.0,1,0.32,1,1,1
0.363,0.038,0.85,1,0.333333333,0.0,1,0.34,1,1,1
0.225,0.032,0.85,1,0.277777778,0.0,1,0.29,1,1,1
0.133,0.035,0.85,1,0.138888889,0.025,1,0.35,1,1,1
0.056,0.05,0.85,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.077,0.85,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.095,0.84,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.086,0.84,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.07,0.84,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.052,0.84,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.03,0.84,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.009,0.84,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.83,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.005,0.83,1,1.0,0.0,1,1.0,1,1,1
0.0,0.015,0.83,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.019,0.83,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.01,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.003,0.83,1,0.722222222,0.0,1,0.25,1,1,1
0.098,0.005,0.83,1,0.722222222,0.0,1,0.19,1,1,1
0.309,0.003,0.82,1,0.666666667,0.0,1,0.15,1,1,1
0.438,0.044,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.455,0.192,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.476,0.324,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.457,0.302,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.347,0.199,0.82,1,0.277777778,0.0,1,0.32,1,1,1
0.22,0.1,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.159,0.035,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.102,0.006,0.83,1,0.138888889,0.025,1,0.35,1,1,1
0.041,0.001,0.83,1,0.111111111,0.025,1,0.35,1,1,1
0.001,0.0,0.83,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.0,0.83,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.005,0.83,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.018,0.83,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.029,0.82,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.028,0.82,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.02,0.82,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.011,0.82,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.003,0.82,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.82,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.003,0.82,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.007,0.82,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.013,0.82,1,0.722222222,0.0,1,0.25,1,1,1
0.1,0.022,0.82,1,0.722222222,0.0,1,0.19,1,1,1
0.307,0.015,0.82,1,0.666666667,0.0,1,0.15,1,1,1
0.48,0.01,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.58,0.016,0.81,1,0.277777778,0.5,1,0.07,1,1,1
0.632,0.017,0.81,1,0.111111111,0.0,1,0.19,1,1,1
0.619,0.009,0.81,1,0.138888889,0.025,1,0.27,1,1,1
0.593,0.011,0.81,1,0.277777778,0.0,1,0.32,1,1,1
0.472,0.019,0.81,1,0.333333333,0.0,1,0.34,1,1,1
0.37,0.035,0.81,1,0.277777778,0.0,1,0.29,1,1,1
0.23,0.046,0.82,1,0.138888889,0.025,1,0.35,1,1,1
0.089,0.053,0.82,1,0.111111111,0.025,1,0.35,1,1,1
0.007,0.059,0.82,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.08,0.82,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.102,0.82,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.11,0.82,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.098,0.82,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.084,0.82,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.079,0.82,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.068,0.82,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.045,0.82,1,1.0,0.0,1,1.0,1,1,1
0.0,0.025,0.82,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.012,0.82,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.008,0.82,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.01,0.82,1,0.722222222,0.0,1,0.25,1,1,1
0.121,0.011,0.82,1,0.722222222,0.0,1,0.19,1,1,1
0.363,0.005,0.82,1,0.666666667,0.0,1,0.15,1,1,1
0.547,0.004,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.659,0.004,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.719,0.001,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.733,0.0,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.716,0.0,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.67,0.0,0.83,1,0.333333333,0.0,1,0.34,1,1,1
0.58,0.0,0.83,1,0.277777778,0.0,1,0.29,1,1,1
0.437,0.011,0.83,1,0.138888889,0.025,1,0.35,1,1,1
0.22,0.024,0.83,1,0.111111111,0.025,1,0.35,1,1,1
0.017,0.047,0.83,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.067,0.83,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.037,0.83,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.008,0.83,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.003,0.83,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.002,0.83,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.005,0.83,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.012,0.83,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.013,0.83,1,1.0,0.0,1,1.0,1,1,1
0.0,0.005,0.83,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.001,0.83,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.001,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.001,0.83,1,0.722222222,0.0,1,0.25,1,1,1
0.159,0.006,0.83,1,0.722222222,0.0,1,0.19,1,1,1
0.401,0.037,0.83,1,0.666666667,0.0,1,0.15,1,1,1
0.571,0.105,0.83,1,0.777777778,1.0,1,0.14,1,1,1
0.685,0.085,0.83,1,0.277777778,0.5,1,0.07,1,1,1
0.753,0.024,0.83,1,0.111111111,0.0,1,0.19,1,1,1
0.778,0.001,0.83,1,0.138888889,0.025,1,0.27,1,1,1
0.765,0.0,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.709,0.002,0.83,1,0.333333333,0.0,1,0.34,1,1,1
0.606,0.023,0.83,1,0.277777778,0.0,1,0.29,1,1,1
0.434,0.064,0.83,1,0.138888889,0.025,1,0.35,1,1,1
0.221,0.085,0.83,1,0.111111111,0.025,1,0.35,1,1,1
0.021,0.106,0.83,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.113,0.83,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.086,0.83,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.054,0.83,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.032,0.83,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.039,0.83,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.071,0.83,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.094,0.83,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.092,0.83,1,1.0,0.0,1,1.0,1,1,1
0.0,0.072,0.83,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.05,0.83,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.037,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.034,0.83,1,0.722222222,0.0,1,0.25,1,1,1
0.145,0.024,0.83,1,0.722222222,0.0,1,0.19,1,1,1
0.392,0.015,0.83,1,0.666666667,0.0,1,0.15,1,1,1
0.569,0.011,0.83,1,0.777777778,1.0,1,0.14,1,1,1
0.683,0.003,0.83,1,0.277777778,0.5,1,0.07,1,1,1
0.75,0.0,0.83,1,0.111111111,0.0,1,0.19,1,1,1
0.768,0.0,0.83,1,0.138888889,0.025,1,0.27,1,1,1
0.746,0.0,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.68,0.0,0.83,1,0.333333333,0.0,1,0.34,1,1,1
0.554,0.0,0.83,1,0.277777778,0.0,1,0.29,1,1,1
0.407,0.001,0.83,1,0.138888889,0.025,1,0.35,1,1,1
0.208,0.009,0.83,1,0.111111111,0.025,1,0.35,1,1,1
0.015,0.029,0.83,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.067,0.83,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.061,0.83,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.032,0.83,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.008,0.83,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.002,0.83,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.83,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.0,0.83,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.0,0.83,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.83,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.006,0.83,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.012,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.017,0.82,1,0.722222222,0.0,1,0.25,1,1,1
0.138,0.012,0.82,1,0.722222222,0.0,1,0.19,1,1,1
0.366,0.008,0.82,1,0.666666667,0.0,1,0.15,1,1,1
0.538,0.006,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.644,0.002,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.695,0.0,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.704,0.0,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.669,0.0,0.82,1,0.277777778,0.0,1,0.32,1,1,1
0.597,0.0,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.445,0.0,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.277,0.0,0.82,1,0.138888889,0.025,1,0.35,1,1,1
0.145,0.004,0.82,1,0.111111111,0.025,1,0.35,1,1,1
0.013,0.011,0.82,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.014,0.82,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.004,0.82,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.001,0.82,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.003,0.82,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.016,0.82,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.05,0.82,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.084,0.82,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.134,0.81,1,1.0,0.0,1,1.0,1,1,1
0.0,0.21,0.81,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.209,0.81,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.163,0.81,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.164,0.81,1,0.722222222,0.0,1,0.25,1,1,1
0.171,0.177,0.81,1,0.722222222,0.0,1,0.19,1,1,1
0.401,0.248,0.81,1,0.666666667,0.0,1,0.15,1,1,1
0.565,0.273,0.81,1,0.777777778,1.0,1,0.14,1,1,1
0.679,0.175,0.81,1,0.277777778,0.5,1,0.07,1,1,1
0.744,0.064,0.8,1,0.111111111,0.0,1,0.19,1,1,1
0.753,0.009,0.8,1,0.138888889,0.025,1,0.27,1,1,1
0.744,0.0,0.8,1,0.277777778,0.0,1,0.32,1,1,1
0.68,0.0,0.8,1,0.333333333,0.0,1,0.34,1,1,1
0.578,0.0,0.8,1,0.277777778,0.0,1,0.29,1,1,1
0.368,0.0,0.8,1,0.138888889,0.025,1,0.35,1,1,1
0.159,0.002,0.8,1,0.111111111,0.025,1,0.35,1,1,1
0.013,0.027,0.79,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.084,0.79,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.1,0.79,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.083,0.79,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.052,0.79,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.028,0.79,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.008,0.78,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.78,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.001,0.78,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.78,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.006,0.78,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.037,0.78,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.09,0.77,1,0.722222222,0.0,1,0.25,1,1,1
0.127,0.106,0.77,1,0.722222222,0.0,1,0.19,1,1,1
0.361,0.058,0.77,1,0.666666667,0.0,1,0.15,1,1,1
0.55,0.049,0.77,1,0.777777778,1.0,1,0.14,1,1,1
0.674,0.036,0.77,1,0.277777778,0.5,1,0.07,1,1,1
0.747,0.022,0.77,1,0.111111111,0.0,1,0.19,1,1,1
0.773,0.008,0.76,1,0.138888889,0.025,1,0.27,1,1,1
0.758,0.0,0.76,1,0.277777778,0.0,1,0.32,1,1,1
0.698,0.0,0.76,1,0.333333333,0.0,1,0.34,1,1,1
0.554,0.0,0.76,1,0.277777778,0.0,1,0.29,1,1,1
0.441,0.0,0.76,1,0.138888889,0.025,1,0.35,1,1,1
0.19,0.0,0.76,1,0.111111111,0.025,1,0.35,1,1,1
0.015,0.0,0.76,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.002,0.75,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.002,0.75,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.001,0.75,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.0,0.75,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.0,0.75,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.001,0.75,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.004,0.74,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.007,0.74,1,1.0,0.0,1,1.0,1,1,1
0.0,0.021,0.74,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.046,0.74,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.06,0.74,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.076,0.74,1,0.722222222,0.0,1,0.25,1,1,1
0.17,0.093,0.73,1,0.722222222,0.0,1,0.19,1,1,1
0.402,0.144,0.73,1,0.666666667,0.0,1,0.15,1,1,1
0.571,0.186,0.73,1,0.777777778,1.0,1,0.14,1,1,1
0.686,0.125,0.73,1,0.277777778,0.5,1,0.07,1,1,1
0.754,0.041,0.73,1,0.111111111,0.0,1,0.19,1,1,1
0.779,0.007,0.73,1,0.138888889,0.025,1,0.27,1,1,1
0.766,0.001,0.72,1,0.277777778,0.0,1,0.32,1,1,1
0.713,0.0,0.72,1,0.333333333,0.0,1,0.34,1,1,1
0.615,0.0,0.72,1,0.277777778,0.0,1,0.29,1,1,1
0.475,0.014,0.72,1,0.138888889,0.025,1,0.35,1,1,1
0.251,0.051,0.72,1,0.111111111,0.025,1,0.35,1,1,1
0.02,0.101,0.72,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.164,0.72,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.147,0.71,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.096,0.71,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.054,0.71,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.064,0.71,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.084,0.71,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.065,0.71,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.043,0.71,1,1.0,0.0,1,1.0,1,1,1
0.0,0.031,0.71,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.026,0.71,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.033,0.71,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.053,0.7,1,0.722222222,0.0,1,0.25,1,1,1
0.161,0.058,0.7,1,0.722222222,0.0,1,0.19,1,1,1
0.399,0.037,0.7,1,0.666666667,0.0,1,0.15,1,1,1
0.568,0.043,0.7,1,0.777777778,1.0,1,0.14,1,1,1
0.681,0.033,0.7,1,0.277777778,0.5,1,0.07,1,1,1
0.75,0.021,0.71,1,0.111111111,0.0,1,0.19,1,1,1
0.773,0.016,0.71,1,0.138888889,0.025,1,0.27,1,1,1
0.758,0.014,0.71,1,0.277777778,0.0,1,0.32,1,1,1
0.665,0.015,0.71,1,0.333333333,0.0,1,0.34,1,1,1
0.453,0.022,0.71,1,0.277777778,0.0,1,0.29,1,1,1
0.218,0.047,0.71,1,0.138888889,0.025,1,0.35,1,1,1
0.072,0.099,0.72,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.144,0.72,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.167,0.72,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.149,0.72,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.119,0.73,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.084,0.73,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.052,0.73,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.028,0.74,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.012,0.74,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.006,0.74,1,1.0,0.0,1,1.0,1,1,1
0.0,0.003,0.74,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.003,0.75,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.002,0.75,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.003,0.75,1,0.722222222,0.0,1,0.25,1,1,1
0.16,0.002,0.76,1,0.722222222,0.0,1,0.19,1,1,1
0.398,0.0,0.76,1,0.666666667,0.0,1,0.15,1,1,1
0.572,0.0,0.76,1,0.777777778,1.0,1,0.14,1,1,1
0.687,0.0,0.76,1,0.277777778,0.5,1,0.07,1,1,1
0.754,0.0,0.77,1,0.111111111,0.0,1,0.19,1,1,1
0.777,0.0,0.77,1,0.138888889,0.025,1,0.27,1,1,1
0.745,0.0,0.77,1,0.277777778,0.0,1,0.32,1,1,1
0.675,0.0,0.77,1,0.333333333,0.0,1,0.34,1,1,1
0.504,0.002,0.78,1,0.277777778,0.0,1,0.29,1,1,1
0.366,0.014,0.78,1,0.138888889,0.025,1,0.35,1,1,1
0.151,0.042,0.78,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.069,0.79,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.093,0.79,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.084,0.79,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.057,0.79,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.025,0.8,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.008,0.8,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.007,0.8,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.011,0.81,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.014,0.81,1,1.0,0.0,1,1.0,1,1,1
0.0,0.014,0.81,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.007,0.81,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.001,0.81,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.81,1,0.722222222,0.0,1,0.25,1,1,1
0.128,0.0,0.81,1,0.722222222,0.0,1,0.19,1,1,1
0.321,0.0,0.81,1,0.666666667,0.0,1,0.15,1,1,1
0.452,0.0,0.8,1,0.777777778,1.0,1,0.14,1,1,1
0.533,0.0,0.8,1,0.277777778,0.5,1,0.07,1,1,1
0.543,0.0,0.8,1,0.111111111,0.0,1,0.19,1,1,1
0.545,0.0,0.8,1,0.138888889,0.025,1,0.27,1,1,1
0.524,0.006,0.8,1,0.277777778,0.0,1,0.32,1,1,1
0.394,0.027,0.8,1,0.333333333,0.0,1,0.34,1,1,1
0.272,0.055,0.8,1,0.277777778,0.0,1,0.29,1,1,1
0.149,0.088,0.79,1,0.138888889,0.025,1,0.35,1,1,1
0.059,0.11,0.79,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.136,0.79,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.157,0.79,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.147,0.79,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.164,0.79,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.204,0.78,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.224,0.78,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.223,0.78,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.237,0.78,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.294,0.78,1,1.0,0.0,1,1.0,1,1,1
0.0,0.341,0.78,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.327,0.77,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.347,0.77,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.385,0.77,1,0.722222222,0.0,1,0.25,1,1,1
0.032,0.4,0.77,1,0.722222222,0.0,1,0.19,1,1,1
0.117,0.354,0.77,1,0.666666667,0.0,1,0.15,1,1,1
0.192,0.403,0.77,1,0.777777778,1.0,1,0.14,1,1,1
0.291,0.386,0.77,1,0.277777778,0.5,1,0.07,1,1,1
0.413,0.274,0.77,1,0.111111111,0.0,1,0.19,1,1,1
0.611,0.169,0.77,1,0.138888889,0.025,1,0.27,1,1,1
0.744,0.084,0.76,1,0.277777778,0.0,1,0.32,1,1,1
0.642,0.082,0.76,1,0.333333333,0.0,1,0.34,1,1,1
0.437,0.139,0.76,1,0.277777778,0.0,1,0.29,1,1,1
0.236,0.222,0.76,1,0.138888889,0.025,1,0.35,1,1,1
0.092,0.291,0.76,1,0.111111111,0.025,1,0.35,1,1,1
0.006,0.329,0.76,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.346,0.76,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.32,0.76,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.224,0.76,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.196,0.75,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.265,0.75,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.279,0.75,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.282,0.75,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.323,0.75,1,1.0,0.0,1,1.0,1,1,1
0.0,0.337,0.75,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.343,0.75,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.294,0.75,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.252,0.75,1,0.722222222,0.0,1,0.25,1,1,1
0.091,0.22,0.74,1,0.722222222,0.0,1,0.19,1,1,1
0.222,0.171,0.74,1,0.666666667,0.0,1,0.15,1,1,1
0.279,0.125,0.74,1,0.777777778,1.0,1,0.14,1,1,1
0.324,0.082,0.74,1,0.277777778,0.5,1,0.07,1,1,1
0.363,0.041,0.74,1,0.111111111,0.0,1,0.19,1,1,1
0.356,0.013,0.74,1,0.138888889,0.025,1,0.27,1,1,1
0.348,0.005,0.74,1,0.277777778,0.0,1,0.32,1,1,1
0.318,0.009,0.74,1,0.333333333,0.0,1,0.34,1,1,1
0.247,0.024,0.74,1,0.277777778,0.0,1,0.29,1,1,1
0.178,0.048,0.73,1,0.138888889,0.025,1,0.35,1,1,1
0.108,0.082,0.73,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.12,0.73,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.181,0.73,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.226,0.73,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.186,0.73,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.133,0.73,1,0.722222222,0.0,1,0.28,1,1,1
